"cruise","cast","niskin","date","latitude","longitude","depth"
"EN627",26,7,2019-02-04 13:20:36,39.77826,-70.89104,29.961
"EN627",26,8,2019-02-04 13:20:46,39.77826,-70.89108,29.907
"EN627",26,9,2019-02-04 13:22:59,39.77824,-70.89155,13.128
"EN627",26,10,2019-02-04 13:23:08,39.77822,-70.89158,13.249
"EN627",26,11,2019-02-04 13:25:03,39.77818,-70.89198,5.097
"EN627",26,12,2019-02-04 13:25:10,39.77818,-70.892,4.991
"EN627",27,1,2019-02-04 15:51:43,39.77314,-70.7754,24.059
"EN627",27,2,2019-02-04 15:51:52,39.77314,-70.7754,24.069
"EN627",27,3,2019-02-04 15:53:55,39.77308,-70.77542,13.957
"EN627",27,4,2019-02-04 15:54:03,39.77308,-70.77542,14.081
"EN627",27,5,2019-02-04 15:56:09,39.77302,-70.77542,5.016
"EN627",27,6,2019-02-04 15:56:17,39.77302,-70.77542,5.049
"EN627",28,1,2019-02-04 17:41:12,39.77725,-70.99254,35.25
"EN627",28,2,2019-02-04 17:44:00,39.77764,-70.99296,10.062
"EN627",28,3,2019-02-04 17:45:49,39.77788,-70.99316,4.94
"EN627",28,4,2019-02-04 17:45:56,39.77788,-70.99318,5.037
"EN627",28,5,2019-02-04 17:46:02,39.7779,-70.9932,5.082
"EN627",28,6,2019-02-04 17:46:09,39.77792,-70.9932,4.904
"EN627",28,7,2019-02-04 17:46:15,39.77792,-70.99322,4.972
"EN627",28,8,2019-02-04 17:46:22,39.77794,-70.99324,4.908
"EN627",28,9,2019-02-04 17:46:28,39.77796,-70.99324,5.033
"EN627",28,10,2019-02-04 17:46:35,39.77798,-70.99326,4.993
"EN627",28,11,2019-02-04 17:46:42,39.778,-70.99328,4.798
"EN627",28,12,2019-02-04 17:46:49,39.77802,-70.99331,5.031
"EN627",29,1,2019-02-05 02:55:36,39.77622,-70.52266,500.183
"EN627",29,2,2019-02-05 03:03:25,39.77718,-70.52334,250.682
"EN627",29,3,2019-02-05 03:07:11,39.77762,-70.52372,149.467
"EN627",29,4,2019-02-05 03:07:20,39.77764,-70.52374,149.751
"EN627",29,5,2019-02-05 03:10:31,39.77788,-70.5241,100.364
"EN627",29,6,2019-02-05 03:13:23,39.77814,-70.52447,70.188
"EN627",29,7,2019-02-05 03:13:31,39.77816,-70.52448,70.314
"EN627",29,8,2019-02-05 03:16:09,39.77838,-70.52482,40.126
"EN627",29,9,2019-02-05 03:18:07,39.77854,-70.5251,20.329
"EN627",29,10,2019-02-05 03:20:08,39.77868,-70.5254,1.827
"EN627",29,11,2019-02-05 03:20:15,39.77868,-70.52542,1.644
"EN627",29,12,2019-02-05 03:20:22,39.7787,-70.52544,1.829
"EN627",30,1,2019-02-05 06:39:23,39.77892,-70.88596,4.78
"EN627",30,2,2019-02-05 06:39:29,39.77894,-70.88596,4.718
"EN627",30,3,2019-02-05 06:39:37,39.77896,-70.88598,5.188
"EN627",30,4,2019-02-05 06:39:43,39.77897,-70.88598,4.881
"EN627",30,5,2019-02-05 06:39:50,39.77898,-70.88598,5.045
"EN627",30,6,2019-02-05 06:39:56,39.779,-70.88598,4.855
"EN627",31,1,2019-02-05 07:50:19,39.86272,-70.88267,5.155
"EN627",32,1,2019-02-05 08:55:48,39.94612,-70.88096,5.196
"EN627",33,1,2019-02-05 10:06:39,39.94046,-70.77374,4.928
"EN627",34,1,2019-02-05 11:49:09,40.02281,-70.8792,5.146
"EN627",35,1,2019-02-05 12:44:03,40.10335,-70.8877,4.708
"EN627",36,1,2019-02-05 13:47:37,40.16816,-70.88301,5.447
"EN627",37,1,2019-02-05 14:50:08,40.23103,-70.8839,4.731
"EN627",37,2,2019-02-05 14:50:17,40.23107,-70.8839,5.058
"EN627",37,3,2019-02-05 14:50:27,40.23112,-70.88388,4.809
"EN627",38,1,2019-02-05 16:09:28,40.36462,-70.88888,5.871
"EN627",38,2,2019-02-05 16:09:36,40.36462,-70.88888,6.102
"EN627",38,3,2019-02-05 16:09:44,40.36464,-70.88889,6.625
"EN627",39,1,2019-02-05 17:18:11,40.36499,-70.77964,87.311
"EN627",39,2,2019-02-05 17:20:59,40.36508,-70.78004,54.855
"EN627",39,3,2019-02-05 17:24:22,40.36524,-70.78044,3.165
"EN627",39,4,2019-02-05 17:24:29,40.36525,-70.78044,2.665
"EN627",40,1,2019-02-05 19:08:25,40.51334,-70.88531,69.363
"EN627",40,2,2019-02-05 19:11:58,40.51336,-70.88572,15.529
"EN627",40,3,2019-02-05 19:13:59,40.51344,-70.88582,3.035
"EN627",40,4,2019-02-05 19:14:12,40.51343,-70.88582,2.551
"EN627",41,1,2019-02-05 21:24:58,40.693,-70.87644,2.23
"EN627",41,2,2019-02-05 21:25:06,40.69297,-70.87642,1.896
"EN627",42,1,2019-02-05 22:58:43,40.85919,-70.88453,1.672
"EN627",42,2,2019-02-05 22:58:52,40.85914,-70.88454,1.56
"EN627",43,1,2019-02-06 00:27:22,41.02772,-70.88425,2.143
"EN627",43,2,2019-02-06 00:27:32,41.02769,-70.88424,2.156
"EN627",44,1,2019-02-06 01:47:07,41.19505,-70.88275,3.581
"EN627",44,2,2019-02-06 01:47:16,41.19504,-70.88274,3.047
"EN627",45,1,2019-02-06 04:26:37,41.31986,-70.57276,14.571
"EN627",45,2,2019-02-06 04:26:44,41.31984,-70.57277,13.729
"EN627",45,3,2019-02-06 04:26:51,41.31981,-70.57278,14.604
"EN627",45,4,2019-02-06 04:26:58,41.31982,-70.5728,15.062
"EN627",45,5,2019-02-06 04:28:43,41.31958,-70.57292,8.682
"EN627",45,6,2019-02-06 04:28:50,41.31954,-70.57292,7.927
"EN627",45,7,2019-02-06 04:28:57,41.31953,-70.57294,8.547
"EN627",45,8,2019-02-06 04:29:03,41.31952,-70.57295,9.055
"EN627",45,9,2019-02-06 04:30:46,41.3193,-70.5731,2.008
"EN627",45,10,2019-02-06 04:30:57,41.31926,-70.5731,2.571
"EN627",45,11,2019-02-06 04:31:05,41.31926,-70.57312,2.139
"EN627",45,12,2019-02-06 04:31:16,41.31923,-70.57312,2.502
"EN644",1,1,2019-08-20 19:10:32,41.19684,-70.87932,17.847
"EN644",1,2,2019-08-20 19:10:41,41.19684,-70.87928,17.968
"EN644",1,3,2019-08-20 19:10:50,41.19684,-70.87924,17.911
"EN644",1,4,2019-08-20 19:10:58,41.19684,-70.87922,17.702
"EN644",1,5,2019-08-20 19:11:06,41.19684,-70.87918,17.541
"EN644",1,6,2019-08-20 19:13:07,41.19688,-70.8787,12.637
"EN644",1,7,2019-08-20 19:13:15,41.19688,-70.87866,12.713
"EN644",1,8,2019-08-20 19:13:23,41.19688,-70.87863,12.695
"EN644",1,9,2019-08-20 19:13:30,41.1969,-70.8786,12.569
"EN644",1,10,2019-08-20 19:13:39,41.1969,-70.87857,12.5
"EN644",1,11,2019-08-20 19:15:37,41.1969,-70.87812,6.846
"EN644",1,12,2019-08-20 19:15:48,41.1969,-70.87808,6.879
"EN644",1,13,2019-08-20 19:15:54,41.1969,-70.87805,6.737
"EN644",1,14,2019-08-20 19:16:01,41.1969,-70.87802,6.962
"EN644",1,15,2019-08-20 19:16:08,41.1969,-70.878,6.981
"EN644",1,16,2019-08-20 19:17:48,41.19686,-70.87768,2.439
"EN644",1,17,2019-08-20 19:17:59,41.19684,-70.87764,2.188
"EN644",1,18,2019-08-20 19:18:11,41.19684,-70.87761,2.302
"EN644",1,19,2019-08-20 19:18:18,41.19685,-70.8776,2.376
"EN644",1,20,2019-08-20 19:18:23,41.19684,-70.87758,2.475
"EN644",1,21,2019-08-20 19:18:27,41.19684,-70.87758,2.334
"EN644",1,22,2019-08-20 19:18:33,41.19684,-70.87756,2.482
"EN644",1,23,2019-08-20 19:18:41,41.19682,-70.87754,2.179
"EN644",1,24,2019-08-20 19:18:52,41.19682,-70.8775,2.235
"EN644",2,1,2019-08-21 00:39:50,41.02418,-70.87188,42.803
"EN644",2,2,2019-08-21 00:40:04,41.02418,-70.87186,42.85
"EN644",2,3,2019-08-21 00:42:17,41.02406,-70.87178,25.178
"EN644",2,4,2019-08-21 00:42:24,41.02408,-70.87178,25.281
"EN644",2,5,2019-08-21 00:42:30,41.02407,-70.87178,25.054
"EN644",2,6,2019-08-21 00:42:39,41.02406,-70.87178,24.997
"EN644",2,7,2019-08-21 00:44:08,41.02398,-70.87172,18.014
"EN644",2,8,2019-08-21 00:44:15,41.02398,-70.87172,17.806
"EN644",2,9,2019-08-21 00:44:24,41.02398,-70.87172,18.043
"EN644",2,10,2019-08-21 00:44:32,41.02398,-70.87172,17.928
"EN644",2,11,2019-08-21 00:46:07,41.02388,-70.87164,9.835
"EN644",2,12,2019-08-21 00:46:14,41.02386,-70.87162,10.091
"EN644",2,13,2019-08-21 00:46:24,41.02384,-70.87162,9.998
"EN644",2,14,2019-08-21 00:48:09,41.0237,-70.87156,1.708
"EN644",2,15,2019-08-21 00:48:17,41.0237,-70.87155,1.582
"EN644",2,16,2019-08-21 00:48:24,41.0237,-70.87154,1.621
"EN644",2,17,2019-08-21 00:48:30,41.02368,-70.87154,1.79
"EN644",2,18,2019-08-21 00:48:36,41.02368,-70.87154,1.666
"EN644",2,19,2019-08-21 00:48:42,41.02368,-70.87152,1.667
"EN644",2,20,2019-08-21 00:48:49,41.02367,-70.87152,2.015
"EN644",2,21,2019-08-21 00:48:55,41.02366,-70.87152,1.679
"EN644",2,22,2019-08-21 00:49:02,41.02366,-70.87152,1.833
"EN644",2,23,2019-08-21 00:49:08,41.02364,-70.87152,1.874
"EN644",2,24,2019-08-21 00:49:15,41.02364,-70.8715,1.389
"EN644",3,1,2019-08-21 02:52:49,41.03098,-70.76746,42.832
"EN644",3,2,2019-08-21 02:52:56,41.03098,-70.76746,43.054
"EN644",4,1,2019-08-21 04:25:42,41.03046,-70.98899,38
"EN644",5,1,2019-08-21 07:42:33,40.86286,-70.88086,51.485
"EN644",5,2,2019-08-21 07:42:43,40.86288,-70.88082,51.669
"EN644",5,3,2019-08-21 07:42:51,40.86288,-70.8808,51.422
"EN644",5,4,2019-08-21 07:45:02,40.86294,-70.88044,40.923
"EN644",5,5,2019-08-21 07:45:10,40.86295,-70.8804,40.669
"EN644",5,6,2019-08-21 07:47:19,40.86304,-70.87998,30.224
"EN644",5,7,2019-08-21 07:47:28,40.86304,-70.87996,30.354
"EN644",5,8,2019-08-21 07:49:08,40.8631,-70.87966,19.939
"EN644",5,9,2019-08-21 07:49:15,40.86312,-70.87964,20.065
"EN644",5,10,2019-08-21 07:49:23,40.86312,-70.87962,20.256
"EN644",5,11,2019-08-21 07:51:25,40.86316,-70.87928,10.552
"EN644",5,12,2019-08-21 07:51:32,40.86316,-70.87926,10.702
"EN644",5,13,2019-08-21 07:51:40,40.86316,-70.87924,10.959
"EN644",5,14,2019-08-21 07:53:37,40.8632,-70.87892,2.679
"EN644",5,15,2019-08-21 07:53:45,40.86322,-70.8789,2.619
"EN644",5,16,2019-08-21 07:53:59,40.86322,-70.87886,2.725
"EN644",5,17,2019-08-21 07:54:07,40.86322,-70.87884,2.679
"EN644",5,18,2019-08-21 07:54:14,40.86322,-70.87883,2.748
"EN644",5,19,2019-08-21 07:54:21,40.86324,-70.8788,2.802
"EN644",5,20,2019-08-21 07:54:29,40.86322,-70.8788,2.698
"EN644",5,21,2019-08-21 07:54:35,40.86324,-70.87877,2.806
"EN644",5,22,2019-08-21 07:54:43,40.86324,-70.87876,2.794
"EN644",5,23,2019-08-21 07:54:51,40.86324,-70.87874,2.771
"EN644",5,24,2019-08-21 07:54:56,40.86326,-70.87872,2.672
"EN644",6,1,2019-08-21 10:37:34,41.03004,-70.88314,2.342
"EN644",7,1,2019-08-21 20:34:40,40.35732,-70.874,90.958
"EN644",7,2,2019-08-21 20:34:53,40.35728,-70.87395,90.899
"EN644",7,3,2019-08-21 20:38:55,40.35593,-70.8737,61.425
"EN644",7,4,2019-08-21 20:39:04,40.3559,-70.87372,61.607
"EN644",7,5,2019-08-21 20:41:05,40.35544,-70.87396,35.93
"EN644",7,6,2019-08-21 20:41:14,40.35541,-70.87396,35.733
"EN644",7,7,2019-08-21 20:42:48,40.35494,-70.87402,29.249
"EN644",7,8,2019-08-21 20:44:29,40.35454,-70.874,23.795
"EN644",7,9,2019-08-21 20:44:37,40.3545,-70.874,23.963
"EN644",7,10,2019-08-21 20:44:47,40.35446,-70.874,23.881
"EN644",7,11,2019-08-21 20:44:59,40.35442,-70.874,23.925
"EN644",7,12,2019-08-21 20:46:48,40.35402,-70.87402,18.102
"EN644",7,13,2019-08-21 20:46:57,40.35398,-70.874,18.225
"EN644",7,14,2019-08-21 20:47:54,40.35378,-70.87402,18.35
"EN644",7,15,2019-08-21 20:49:18,40.35347,-70.8741,11.562
"EN644",7,16,2019-08-21 20:49:27,40.35342,-70.87411,11.651
"EN644",7,17,2019-08-21 20:51:08,40.35278,-70.87436,2.251
"EN644",7,18,2019-08-21 20:51:15,40.35272,-70.87437,2.197
"EN644",7,19,2019-08-21 20:51:25,40.35264,-70.87438,2.114
"EN644",7,20,2019-08-21 20:51:34,40.35258,-70.8744,2.24
"EN644",7,21,2019-08-21 20:51:43,40.35251,-70.87442,2.28
"EN644",7,22,2019-08-21 20:51:51,40.35246,-70.87443,2.479
"EN644",7,23,2019-08-21 20:52:00,40.3524,-70.87444,2.341
"EN644",7,24,2019-08-21 20:52:08,40.35235,-70.87446,2.502
"EN644",8,1,2019-08-22 00:09:07,40.21738,-70.88526,126.11
"EN644",8,2,2019-08-22 00:09:22,40.21734,-70.88524,126.37
"EN644",8,3,2019-08-22 00:12:05,40.21676,-70.88488,80.55
"EN644",8,4,2019-08-22 00:12:17,40.2167,-70.88486,80.365
"EN644",8,5,2019-08-22 00:14:38,40.21605,-70.8849,60.803
"EN644",8,6,2019-08-22 00:14:46,40.21602,-70.8849,61.224
"EN644",8,7,2019-08-22 00:16:33,40.21564,-70.88498,40.099
"EN644",8,8,2019-08-22 00:16:42,40.21558,-70.88498,40.033
"EN644",8,9,2019-08-22 00:18:15,40.21507,-70.88516,29.532
"EN644",8,10,2019-08-22 00:18:24,40.21502,-70.88518,29.721
"EN644",8,11,2019-08-22 00:18:32,40.21499,-70.8852,29.99
"EN644",8,12,2019-08-22 00:20:04,40.21459,-70.8852,18.615
"EN644",8,13,2019-08-22 00:20:13,40.21456,-70.8852,18.459
"EN644",8,14,2019-08-22 00:20:23,40.21451,-70.88519,18.397
"EN644",8,15,2019-08-22 00:22:14,40.2142,-70.885,10.162
"EN644",8,16,2019-08-22 00:22:25,40.21419,-70.88497,10.237
"EN644",8,17,2019-08-22 00:24:10,40.21378,-70.8845,2.307
"EN644",8,18,2019-08-22 00:24:23,40.21371,-70.88444,2.174
"EN644",8,19,2019-08-22 00:24:31,40.21365,-70.88442,2.151
"EN644",8,20,2019-08-22 00:24:40,40.2136,-70.8844,2.32
"EN644",8,21,2019-08-22 00:25:03,40.21346,-70.88436,4.274
"EN644",9,1,2019-08-22 04:31:06,40.12238,-70.78142,126.479
"EN644",9,2,2019-08-22 04:33:38,40.12119,-70.78108,111.531
"EN644",9,3,2019-08-22 04:36:32,40.11993,-70.78068,90.104
"EN644",9,4,2019-08-22 04:39:02,40.11892,-70.78016,75.618
"EN644",9,5,2019-08-22 04:39:10,40.11886,-70.78012,75.493
"EN644",9,6,2019-08-22 04:39:18,40.11882,-70.78008,74.896
"EN644",9,7,2019-08-22 04:44:04,40.11696,-70.7797,49.629
"EN644",9,8,2019-08-22 04:44:10,40.1169,-70.77968,49.416
"EN644",9,9,2019-08-22 04:44:18,40.11685,-70.77968,49.515
"EN644",9,10,2019-08-22 04:44:26,40.11679,-70.77968,49.482
"EN644",9,11,2019-08-22 04:44:37,40.1167,-70.77968,50.074
"EN644",9,12,2019-08-22 04:46:56,40.11583,-70.77923,31.708
"EN644",9,13,2019-08-22 04:47:04,40.11576,-70.77922,31.26
"EN644",9,14,2019-08-22 04:50:15,40.11458,-70.77882,15.106
"EN644",9,15,2019-08-22 04:50:22,40.11455,-70.7788,15.133
"EN644",9,16,2019-08-22 04:50:31,40.1145,-70.77878,15.241
"EN644",9,17,2019-08-22 04:52:18,40.11408,-70.77833,4.641
"EN644",9,18,2019-08-22 04:52:25,40.11408,-70.7783,4.688
"EN644",9,19,2019-08-22 04:52:35,40.11402,-70.7782,3.809
"EN644",9,20,2019-08-22 04:52:43,40.114,-70.77814,4.732
"EN644",9,21,2019-08-22 04:52:49,40.114,-70.7781,4.466
"EN644",9,22,2019-08-22 04:52:56,40.11398,-70.77806,4.322
"EN644",9,23,2019-08-22 04:53:03,40.11396,-70.77802,4.676
"EN644",9,24,2019-08-22 04:53:11,40.11392,-70.77796,4.221
"EN644",10,1,2019-08-22 09:16:26,40.09882,-70.76785,4.177
"EN644",11,1,2019-08-22 10:52:53,40.0951,-70.99128,4.257
"EN644",12,1,2019-08-22 13:04:34,40.09197,-70.88889,145.776
"EN644",12,2,2019-08-22 13:04:42,40.09194,-70.88892,146.016
"EN644",12,3,2019-08-22 13:07:24,40.09159,-70.88936,110.57
"EN644",12,4,2019-08-22 13:07:32,40.09158,-70.88938,111.007
"EN644",12,5,2019-08-22 13:09:51,40.09128,-70.88948,85.603
"EN644",12,6,2019-08-22 13:09:59,40.09126,-70.88948,85.35
"EN644",12,7,2019-08-22 13:12:35,40.09092,-70.89016,59.661
"EN644",12,8,2019-08-22 13:12:44,40.09088,-70.89022,59.475
"EN644",12,9,2019-08-22 13:15:15,40.09044,-70.89137,45.818
"EN644",12,10,2019-08-22 13:15:22,40.09042,-70.89142,45.734
"EN644",12,11,2019-08-22 13:15:32,40.0904,-70.89148,45.828
"EN644",12,12,2019-08-22 13:17:56,40.09016,-70.89216,29.516
"EN644",12,13,2019-08-22 13:18:05,40.09016,-70.8922,30.194
"EN644",12,14,2019-08-22 13:18:11,40.09015,-70.89224,30.13
"EN644",12,15,2019-08-22 13:21:36,40.08952,-70.89354,20.383
"EN644",12,16,2019-08-22 13:23:13,40.08902,-70.8945,10.907
"EN644",12,17,2019-08-22 13:25:16,40.08858,-70.8955,2.237
"EN644",12,18,2019-08-22 13:25:24,40.08856,-70.89554,2.429
"EN644",12,19,2019-08-22 13:25:32,40.08854,-70.89559,2.527
"EN644",12,20,2019-08-22 13:25:39,40.08854,-70.89564,2.002
"EN644",12,21,2019-08-22 13:25:48,40.08852,-70.89569,2.34
"EN644",13,1,2019-08-22 17:07:47,39.93626,-70.88588,444.527
"EN644",13,2,2019-08-22 17:12:00,39.93588,-70.88566,300.369
"EN644",13,3,2019-08-22 17:15:39,39.93554,-70.88542,200.321
"EN644",13,4,2019-08-22 17:16:08,39.93546,-70.8854,200.661
"EN644",13,5,2019-08-22 17:19:48,39.9351,-70.8853,100.464
"EN644",13,6,2019-08-22 17:19:56,39.93508,-70.88528,100.082
"EN644",13,7,2019-08-22 17:20:03,39.93508,-70.88526,100.033
"EN644",13,8,2019-08-22 17:22:41,39.93478,-70.88518,53.518
"EN644",13,9,2019-08-22 17:22:48,39.93476,-70.88518,53.503
"EN644",13,10,2019-08-22 17:22:56,39.93476,-70.88518,53.579
"EN644",13,11,2019-08-22 17:23:04,39.93474,-70.88519,53.063
"EN644",13,12,2019-08-22 17:25:06,39.93454,-70.88514,26.805
"EN644",13,13,2019-08-22 17:25:14,39.93452,-70.88512,27.054
"EN644",13,14,2019-08-22 17:26:51,39.93434,-70.885,15.374
"EN644",13,15,2019-08-22 17:26:59,39.93432,-70.88498,15.391
"EN644",13,16,2019-08-22 17:27:06,39.9343,-70.88498,15.627
"EN644",13,17,2019-08-22 17:28:50,39.93418,-70.88492,2.729
"EN644",13,18,2019-08-22 17:28:58,39.93416,-70.88492,2.977
"EN644",13,19,2019-08-22 17:29:11,39.93416,-70.88492,2.933
"EN644",13,20,2019-08-22 17:29:20,39.93416,-70.88491,2.994
"EN644",13,21,2019-08-22 17:29:31,39.93416,-70.8849,2.826
"EN644",13,22,2019-08-22 17:29:40,39.93416,-70.8849,2.834
"EN644",13,23,2019-08-22 17:29:48,39.93416,-70.8849,2.961
"EN644",13,24,2019-08-22 17:29:56,39.93414,-70.88488,3.053
"EN644",14,1,2019-08-22 19:54:19,39.92952,-70.77078,49.313
"EN644",14,2,2019-08-22 19:54:28,39.92948,-70.77072,49.833
"EN644",14,3,2019-08-22 19:56:49,39.92906,-70.77025,26.148
"EN644",14,4,2019-08-22 19:56:58,39.92901,-70.77023,26.14
"EN644",14,5,2019-08-22 19:59:03,39.92861,-70.76985,2.349
"EN644",14,6,2019-08-22 19:59:10,39.92858,-70.76982,2.597
"EN644",15,1,2019-08-22 22:14:34,39.76815,-70.77274,19.25
"EN644",15,2,2019-08-22 22:14:41,39.76812,-70.77272,19.013
"EN644",15,3,2019-08-22 22:16:52,39.76776,-70.7726,4.57
"EN644",15,4,2019-08-22 22:17:02,39.76772,-70.7726,4.721
"EN644",16,1,2019-08-23 00:00:37,39.7703,-70.98534,19.702
"EN644",16,2,2019-08-23 00:00:45,39.77028,-70.98533,19.478
"EN644",16,3,2019-08-23 00:02:57,39.76998,-70.98504,2.625
"EN644",16,4,2019-08-23 00:03:06,39.76996,-70.98502,2.652
"EN644",17,1,2019-08-23 01:33:43,39.76221,-70.87898,501.479
"EN644",17,2,2019-08-23 01:39:10,39.76102,-70.87866,349.933
"EN644",17,3,2019-08-23 01:43:58,39.76006,-70.87814,200.67
"EN644",17,4,2019-08-23 01:47:27,39.75923,-70.87786,90.155
"EN644",17,5,2019-08-23 01:49:12,39.7588,-70.87768,70.203
"EN644",17,6,2019-08-23 01:49:19,39.75876,-70.87768,70.292
"EN644",17,7,2019-08-23 01:49:26,39.75874,-70.87766,70.537
"EN644",17,8,2019-08-23 01:50:59,39.75834,-70.87754,52.305
"EN644",17,9,2019-08-23 01:51:06,39.75832,-70.87754,52.341
"EN644",17,10,2019-08-23 01:51:13,39.75828,-70.87754,52.769
"EN644",17,11,2019-08-23 01:51:24,39.75824,-70.87752,52.191
"EN644",17,12,2019-08-23 01:51:32,39.75821,-70.87752,51.982
"EN644",17,13,2019-08-23 01:53:50,39.75778,-70.87726,20.129
